,Songs,Listeners,Playcount,Duration,Tags
460,Wind From The Mountains (Spring is Comming),787,4507,0,[]
461,Nonvs Sacramentum - Obsidium,3058,10284,249000,[]
462,Werewolf,5050,34858,304000,"[u'folk metal', u'pagan metal', u'Russia', u'the pagan front']"
463,Forests in Fire and Gold,25502,128521,535000,"[u'atmospheric black metal', u'black metal', u'folk metal', u'pagan black metal', u'Nature', u'Ukrainian', u'metal', u'classic', u'favorites', u'epic', u'beautiful', u'melancholic', u'Ukraine', u'autumn', u'pagan metal', u'Masterpiece', u'forests', u'sorrow', u'forest', u'favourite tracks', u'forest black metal', u'great title', u'Makes me dream', u'moksha', u'songs longer than 8 minutes', u'songs to play after you sit for an hour waiting for a bus', u'discovered through a last fm user']"
464,Sem,4062,16915,105000,[]
465,Hordes to War,37477,211159,273000,"[u'black metal', u'True Norwegian Black Metal', u'metal', u'Norwegian Black Metal', u'thrash metal', u'norwegian', u'top', u'true black metal', u'Bathory', u'quorthon', u'bathory-worship', u'bathory worship', u'Blood Fire Death', u'bathory tribute', u'a tribute to bathoty', u'bathoresque', u'bathory clone', u'bathory wanna be', u'tribute to bathoty']"
466,The Price of Freedom,12028,60903,493000,"[u'atmospheric black metal', u'black metal', u'Ukraine', u'atmospheric', u'pagan metal', u'pagan black metal', u'BM']"
467,Dauðir,5225,21900,217000,"[u'black metal', u'True Norwegian Black Metal']"
468,Kneel,5776,24612,246000,"[u'black metal', u'norwegian', u'viking metal', u'Norwegian Black Metal', u'Ragnarok']"
469,Helvete,18889,79679,194000,"[u'black metal', u'Norwegian Black Metal', u'True Norwegian Black Metal', u'metal', u'norwegian', u'kvlt', u'satanic', u'norsk', u'true black metal', u'killer drums', u'black and roll', u'total bullshit', u'helvete', u'dark1988', u'666hell666s vormerken', u'nekroasfak', u'Tsjuder - Helvete', u'Norja BM', u'homoerotic emo']"
470,Divine Ignition,874,2558,479000,[]
471,Myopic Dark Eyes,184,590,313000,[u'Norwegian Black Metal']
472,Remnant from a Long-Dead Star,658,2233,308000,[u'Blackened Death Metal']
473,Misanthropic Path of Madness,3150,15685,227000,"[u'black metal', u'metal', u'True Norwegian Black Metal', u'true black metal']"
474,The Gates,1629,4879,556000,[u'covers']
475,Smell of Rain,27023,110406,167000,"[u'black metal', u'rain', u'dark ambient', u'atmospheric black metal', u'atmospheric', u'pagan metal', u'instrumental', u'ambient', u'Nature', u'thunder', u'favorites', u'soundscape', u'Pagan', u'Ukraine', u'nature sounds', u'Drudkh', u'pure orgasm', u'trance', u'metal', u'folk', u'folk metal', u'viking metal', u'Gothic Metal', u'brilliant', u'wet', u'black ambient', u'inspiring', u'autumn', u'ok', u'melodic black metal', u'nsbm', u'dreams', u'satan', u'thursday', u'storm', u'Suicidal Black Metal', u'pagan black metal', u'ambient noise', u'Playlist', u'Celestial', u'lawism', u'prda', u'bless the weather', u'not nsbm', u'atmospheric black', u'thunderstorm', u'sound of rain', u'moje prda', u'jlunare', u'pwsm - rainy days']"
476,Deathmoor,2988,10246,228000,[u'black metal']
477,Tyrants,76169,504270,378000,"[u'black metal', u'Norwegian Black Metal', u'True Norwegian Black Metal', u'metal', u'Immortal', u'melodic black metal', u'norwegian', u'the most frostbitten and grim music from the very very very very very very inverted mountains of Kxziiiimfghhhblaghl', u'Norway', u'norwegian metal', u'true black metal', u'viking metal', u'heard on Pandora', u'Black', u'FUCKING AWESOME', u'blackened thrash metal', u'Trve Norwegian Black Metal', u'seen live', u'true', u'kvlt', u'Amazing song', u'718 Metal', u'GRIM AND FROSTBITTEN', u'Altar of the Metal Gods Black Metal', u'Tyrants']"
478,Blackest Bile,22324,139670,421000,"[u'folk', u'alternative', u'depressing as fuck', u'indie', u'shoegaze', u'2007', u'slowcore', u'f', u'wtf', u'wow', u'4 Stars', u'over', u'bottom of a bottle', u'holy fucking shit', u'feels', u'feelcore', u'371000', u'fuck fuck fuuuccckk', u'but you will never want what i have to give', u'similar to: ramshackle glory']"
479,The Haunting Presence,20449,105209,479000,"[u'folk', u'slowcore', u'horror ambient', u'shoegaze', u'similar to: ramshackle glory']"
480,Schei,134,266,234000,[]
481,Amighi,150,308,198000,[]
482,Romit,150,295,140000,[]
483,Vergine De Luce,160,333,157000,[]
484,Busiero,185,367,228000,[]
485,Tosca,224,472,177000,[]
486,Mi E Ti,390,826,259000,[]
487,Smothered in Hugs,56148,291300,180000,"[u'Lo-Fi', u'indie rock', u'alternative', u'90s', u'indie', u'alternative rock', u'Guided by voices', u'pxs: loved', u'rock', u'indie pop', u'post-punk', u'guitar', u'garage', u'suave', u'Rock and Roll', u'00s', u'Ohio', u'1994', u'us', u'wistful', u'Left of the Dial', u'my favorite', u'fuzzy guitar goodness', u'best fucking song ever', u'magnificent', u'good7', u'gbv', u'fucking amazing as fuck', u'strangegalaxie', u'turn to page 2', u'postpunkgdchill', u'you love love', u'is love', u'bestest songs ever', u'zpf top tracks', u'smothererd in hugs', u'KITCHEN MOSH MUSIC', u'drunk tank singalong tune', u'Believe The Lie', u'terroncito', u'pleasurably messy', u'pleasuably messy', u'time makes liars of us all', u'pixie in love', u'pxs friends: loved']"
488,Hot Freaks,67185,332257,173000,"[u'Lo-Fi', u'indie rock', u'90s', u'under two minutes', u'indie', u'alternative', u'alternative rock', u'heard on Pandora', u'exquisite noise records', u'xt force', u'seen live', u'chill', u'rock', u'punk', u'power pop', u'USA', u'postpunk', u'american', u'genius', u'party', u'ost', u'art punk', u'proto-punk', u'short', u'Shit Hot', u'matador', u'1990s', u'february', u'stuff to hear', u'seductive', u'general rock', u'blue light rain', u'alt pop', u'Supercool', u'streamable track wants', u'hot freaks', u'somafm', u'less than 2 minutes', u'ideal', u':post-punk', u':90s', u':stuff to hear', u':under two minutes', u':usa', u'Bagel', u'gbv', u'robert pollard', u'lovedbybeyondwithin', u'Lou favs', u'90s party']"
489,The Goldheart Mountaintop Queen Directory,61047,337728,136000,"[u'Lo-Fi', u'indie rock', u'indie', u'under two minutes', u'90s', u'alternative', u'compulsive repetition', u'alternative rock', u'favorites', u'beautiful', u'anthem', u'bobbyscdclub', u'io-a', u'pxs: loved', u'seen live', u'rock', u'classic', u'favorite songs', u'indie pop', u'Awesome', u'thoughtful', u'american', u'best song ever', u'Ohio', u'i love this fucking song', u'nostalgia', u'kills me', u'my favorite', u'songs that i will still be listening to in a billion years', u'adventure dot prg', u'gbv favorites', u'Resistance is futile', u'gbv', u'lovedbybeyondwithin', u'i love singing along', u'where is my bong', u'indie rock favs', u'End Credits', u'vr', u'My Very Favorite Songs', u'postpunkgdchill', u'feels', u'my vocabulary', u'himno de mi cuarto', u'canciones con gran clima', u'good3', u'bestest songs ever', u'exceptional voice', u'this is the tag I made and it goes like this', u'beautiful in the night']"
490,Tractor Rape Chain,72824,409129,178000,"[u'indie rock', u'Lo-Fi', u'indie', u'90s', u'rock', u'alternative', u'alternative rock', u'indie pop', u'favorite songs', u'driving music', u'00s', u'my favorite', u'guitar riffs and solos', u'gbv favorites', u'Summer Mix', u'awesome songs', u'my bowels are dancing', u'similar to: pavement', u'similar to: built to spill', u'similar to: archers of loaf', u'similar to: modest mouse', u'similar to: unsatisfied by the replacements', u'seen live', u'punk', u'hard rock', u'party', u'amazing', u'Indiesoc faves', u'loved', u'guilty pleasure', u'Ohio', u'Favourites', u'nostalgia', u'4 Stars', u'1994', u'Midwest', u'July', u'Left of the Dial', u'blue light rain', u'file under: best songs ever', u'insanely catchy', u'Old friends', u'hasund', u'somafm', u'fuzzy guitar goodness', u'i want this played at my funeral', u'best of 1994', u'general', u'greater than life', u'Bagel']"
491,Buzzards and Dreadful Crows,57338,290360,125000,"[u'Lo-Fi', u'indie rock', u'birds', u'indie', u'90s', u'alternative', u'alternative rock', u'rock', u'under two minutes', u'pop', u'indie pop', u'quirky', u'death', u'00s', u'best song ever', u'Ohio', u'perfect', u'animals', u'matador', u'listen again', u'pub rock', u'1994', u'Midwest', u'influential', u'essential', u'blue light rain', u'Guided by voices', u'life-affirming', u'life-changing', u'good8', u'gbv', u'Lou favs', u'koopa-troopa', u'postpunkgdchill', u'good during short runs', u'bestest songs ever', u'good during long runs', u'Somewhere Out There', u'jazzyscratch loved tracks', u'pxs friends: loved']"
492,Hardcore UFO's,67224,311975,114000,"[u'Lo-Fi', u'indie rock', u'indie', u'90s', u'rock', u'alternative', u'alternative rock', u'indie pop', u'shoegaze', u'1994', u'under two minutes', u'gbv', u'pxs: loved', u'seen live', u'Classical', u'power pop', u'USA', u'epic', u'post-punk', u'RockPop', u'peace', u'postpunk', u'american', u'space', u'genius', u'party', u'lofi', u'best album openers', u'repeatrepeatrepeat', u'Guided by voices', u'over the top', u'fuzzy guitar goodness', u'best song of all time', u'lovedbybeyondwithin', u'i love singing along', u'where is my bong', u'beyondwithins party', u'beyondwithinsparty', u'true rock n roll', u'postpunkgdchill', u'not for kids', u'good4', u'bestest songs ever', u'the coolest', u'amplified to rock', u'drunk tank singalong tune', u'Pro-Fun', u'coke party', u'so pure it hurts', u'like punk but better']"
493,Rain Washes Away Every Thing,2374,5359,158000,[]
494,Bia Mintatu,2399,5481,411000,"[u'noise', u'drums', u'ethno', u'additional apocalypse now material']"
495,Ezili Freda,2468,5517,222000,[]
496,Impassion,2793,6612,181000,[]
497,Munkisi Munkondi,2604,5994,301000,[u'noise']
498,Shut Up And Bleed,2896,6691,269000,"[u'noise', u'UK', u'industrial', u'2011', u'tribal noise', u'kataster']"
499,Backlash,3023,7395,114000,[u'scare the kids']
500,++++ (Four Crosses),2857,6881,180000,[]
501,Who No Know Go Knows,3125,7352,248000,"[u'noise', u'ambient', u'experimental', u'industrial', u'beats']"
502,Nzambi Ia Lufua,2932,6839,159000,[]
503,Rain Washes Over Chaff,3395,8332,252000,"[u'dark ambient', u'tribal ambient', u'tribal noise']"
504,Stabbers Conspiracy,3534,8880,358000,"[u'noise', u'experimental', u'industrial', u'beats', u'tribal', u'afro noise']"
505,Welcome To The Feast Of Trumpets,3890,9968,123000,[u'kataster']
506,My Medicine,414,1718,341000,[u'melancholy']
507,Dear Joe,379,1621,313000,[]
508,Paris Luna,396,1807,317000,[]
509,Rise,425,1722,246000,[u'dreampop']
510,Straw Donkeys,436,1710,275000,[]
511,Motion,440,1740,246000,[]
512,This and That,446,1660,338000,[u'shoegazer']
513,Miranda,573,2702,321000,"[u'female vocalists', u'favorites', u'shoegaze', u'dream pop', u'melancholy', u'emotional', u'shoegazer']"
514,Her House,599,2747,340000,"[u'shoegazer', u'female vocalists', u'melancholy', u'emotional', u'dreampop']"
515,Un Jour Avec Yusef,2488,6918,239000,[u'fip']
516,La Basse et les Shakers,2709,7692,255000,[u'fip']
517,L'Esprit de l'Escalier,4461,13635,342000,[u'idm']
518,Comme Ça,4720,13781,224000,[u'2015']
519,Trampoline,11361,58206,243000,"[u'synth', u'synthpop', u'love at first listen', u'evangelion', u'hino']"
520,Break,10616,53982,200000,"[u'cute', u'pop rap', u'bubblegum pop', u'Japanese hip hop', u'kawaii']"
521,Extra Kings,113930,416942,222000,"[u'electronic', u'turntablism', u'electronica', u'dance', u'downtempo', u'chillout', u'australian', u'The Avalanches', u'Hip-Hop', u'rock', u'alternative', u'ambient', u'glitch', u'summer', u'Mellow', u'eclectic', u'00s', u'big beat', u'avalanches', u'trip-hop', u'female', u'chill', u'experimental', u'happy', u'Love', u'other', u'beautiful', u'afternoon', u'floating', u'Favorite Artists', u'beats', u'Random', u'triphop', u'melbourne', u'brass', u'female vocalist', u'smoove', u'best song ever', u'soundscapes', u'sampled', u'import', u'spring', u'ceils', u'sampling', u'2000', u'<3', u'easy', u'Dynamics', u'ElectronicaDance', u'space age']"
522,Live at Dominoes,117667,454801,338000,"[u'electronic', u'House', u'turntablism', u'dance', u'electronica', u'electro', u'australian', u'00s', u'The Avalanches', u'Disco', u'Hip-Hop', u'indie', u'pop', u'experimental', u'club', u'party', u'australia', u'big beat', u'sample', u'chill', u'rock', u'alternative', u'happy', u'other', u'mixtape', u'trip hop', u'funky', u'summer', u'Energizer', u'Random', u'favourite', u'fun', u'french house', u'samples', u'check', u'import', u'boney m', u'ceils', u'electro-pop', u'6 of 10 stars', u'2002', u'sampling', u'dancey', u'amazon mp3', u'john', u'ElectronicaDance', u'sound collage', u'modular', u'Fizzy Cocktails in Vegas', u'own']"
523,Little Journey,124404,470969,96000,"[u'electronic', u'turntablism', u'Hip-Hop', u'dance', u'electronica', u'australian', u'rock', u'other', u'lounge', u'00s', u'indie', u'alternative', u'downtempo', u'idm', u'big beat', u'ElectronicaDance', u'the avalanches - little journey', u'chillout', u'chill', u'strings', u'instrumental hip-hop', u'melbourne', u'eclectic', u'short', u'import', u'ceils', u'cap', u'music to have on', u'music', u'sampling', u'sample', u'little', u'under two minutes', u'The Avalanches', u'i am a spy here is my soundtrack', u'later', u'the best eclectic tag ever - period - jan-06 top-30s', u'the best eclectic tag ever - period jan 2006 - top 5 most played', u'no lyrics', u'Under 100 seconds', u'rock top', u'schoen traurig', u'stonesoup', u'ytrewq', u'really good stuff', u'french touch dance', u'On a plane', u'remixing maestro', u'shanes favs', u'neithan']"
524,Summer Crane,125189,469355,279000,"[u'electronic', u'chillout', u'ambient', u'downtempo', u'lovedbygdchill', u'turntablism', u'Hip-Hop', u'dance', u'experimental', u'australian', u'hiphopgdchill', u'electronicgdchill', u'electronica', u'trip-hop', u'jazz', u'chill', u'rock', u'instrumental', u'electro', u'quirky', u'summer', u'00s', u'big beat', u'The Avalanches', u'hip hop', u'alternative', u'happy', u'other', u'indietronica', u'psychedelic', u'peaceful', u'whimsical', u'instrumental hip-hop', u'chilled', u'relaxing', u'fun', u'fip', u'good', u'funny', u'eclectic', u'dreampop', u'chill out', u'turntablist', u'goldfrapp', u'import', u'I myself am strange and unusual', u'Island', u'party time', u'ceils', u'Summery']"
525,ETOH,133639,541669,302000,"[u'electronic', u'chillout', u'turntablism', u'trip-hop', u'Hip-Hop', u'dance', u'electronica', u'experimental', u'downtempo', u'chill', u'instrumental', u'lounge', u'australia', u'ambient', u'funk', u'jazz', u'alternative', u'australian', u'other', u'idm', u'Acid', u'beats', u'00s', u'turntablist', u'Funky Breaks', u'sampling', u'Etoh', u'hip hop', u'sexy', u'urban', u'acid jazz', u'Dreamy', u'quirky', u'trip hop', u'funky', u'Mellow', u'party', u'smooth', u'excellent', u'electronic ambient', u'fun', u'cool', u'samples', u'mac essentials', u'brilliant', u'Aussie', u'big beat', u'import', u'found sound', u'10s']"
526,Frontier Psychiatrist,270051,1613730,241000,"[u'electronic', u'turntablism', u'electronica', u'experimental', u'indie', u'trip-hop', u'dance', u'australian', u'sampling', u'fun', u'00s', u'Hip-Hop', u'psychedelic', u'chillout', u'samples', u'that boy needs therapy', u'crazy', u'downtempo', u'weird', u'electro', u'lovedbygdchill', u'ambient', u'The Avalanches', u'ytmnd', u'hip hop', u'techno', u'Awesome', u'Favourites', u'big beat', u'rock', u'alternative', u'strange', u'quirky', u'mashup', u'funky', u'funny', u'Aussie', u'31 Songs', u'instrumental', u'catchy', u'funk', u'beautiful', u'surreal', u'party', u'groovy', u'this track deserves some good tagging', u'chill', u'indie pop', u'happy', u'Love']"
527,Pablo's Cruise,128106,508882,52000,"[u'electronic', u'dance', u'Hip-Hop', u'rock', u'turntablism', u'alternative', u'australian', u'Fusion', u'00s', u'big beat', u'interlude', u'electronica', u'experimental', u'other', u'lounge', u'trip hop', u'instrumental hip-hop', u'melbourne', u'short', u'wtf', u'turntablist', u'import', u'DJ SHADOW', u'ceils', u'sample', u'names', u'name', u'nautical', u'Self', u'ElectronicaDance', u'the best eclectic tag ever - period - jan-06 top-30s', u'no lyrics', u'gusta', u'chillaxe', u'ytrewq', u'michael jackson-sampling', u'headphonetravels', u'viaje', u'music clint might play in play misty for me', u'bobby boom boom', u'ruidos raros', u'mes 14 ans', u'thavlanches']"
528,Tonight,79132,276020,140000,"[u'electronic', u'turntablism', u'ambient', u'downtempo', u'australian', u'electronica', u'trip-hop', u'lounge', u'Hip-Hop', u'chillout', u'jazz', u'chill', u'rock', u'electro', u'piano', u'other', u'downbeat', u'relax', u'big beat', u'Dream', u'hip hop', u'experimental', u'sexy', u'beautiful', u'Dreamy', u'fip', u'eclectic', u'00s', u'Pop-Rock', u'chill out', u'lovely', u'import', u'underwater', u'Love it', u'sample', u'easy', u'Sleeping', u'Dinner Music', u'music to melt to', u'The Avalanches', u'old time', u'secret spy', u'Hopeless Romantic', u'hot evening', u'Electro Ambient', u'FUZZY ICE CREAM', u'bonito', u'ytrewq', u'wet hot american summer', u'timber']"
529,Electricity,154987,704079,209000,"[u'electronic', u'dance', u'electronica', u'alternative', u'turntablism', u'Hip-Hop', u'downtempo', u'australian', u'The Avalanches', u'amayzes loved', u'experimental', u'funk', u'big beat', u'other', u'Dreamy', u'dubfunktronica', u'davaho53', u'Disco', u'chillout', u'trip-hop', u'indie', u'chill', u'ambient', u'electro', u'Acid', u'00s', u'brilliant', u'ElectronicaDance', u'plunderphonics', u':i am a party girl here is my soundtrack', u'Mothafunkin Jamz', u'waouh', u'mes 14 ans', u'french', u'jazz', u'choir', u'lounge', u'upbeat', u'surreal', u'sunday', u'trip hop', u'funky', u'Dope', u'instrumental hip-hop', u'summer', u'party', u'pretty', u'smooth', u'gentle', u'favourite']"
530,A Different Feeling,140226,593831,263000,"[u'electronic', u'dance', u'electronica', u'turntablism', u'australian', u'Disco', u'chillout', u'instrumental', u'House', u'The Avalanches', u'amayzes loved', u'trip-hop', u'ambient', u'davaho53', u'Hip-Hop', u'rock', u'alternative', u'experimental', u'techno', u'acid jazz', u'swing', u'relax', u'Favourites', u'sex music', u'spin', u'Soundtrack', u'nu jazz', u'jazz', u'chill', u'soul', u'female vocalists', u'Favoriter', u'electro', u'ClubDance', u'other', u'indietronica', u'strings', u'orchestral', u'Retro', u'high energy', u'trip hop', u'funky', u'breaks', u'party', u'smooth', u'brasil', u'Chillosophy', u'nostalgic', u'good shit', u'favourite']"
531,Diners Only,135377,573765,94000,"[u'electronic', u'australian', u'Hip-Hop', u'dance', u'turntablism', u'chillout', u'electronica', u'alternative', u'other', u'00s', u'turntablist', u'seen live', u'chill', u'rock', u'ambient', u'experimental', u'electro', u'favorites', u'lounge', u'trip hop', u'breaks', u'breakbeat', u'Mellow', u'party', u'Random', u'melbourne', u'good', u'eclectic', u'Breakbeats', u'shit', u'short', u'Aussie', u'big beat', u'import', u'toget', u'personal favourites', u'ceils', u'sampling', u'sample', u'under two minutes', u'avalanches', u'sweet samples', u'no lyrics', u'funktronica', u'Under 100 seconds', u'vibroslap', u'ytrewq', u'Badger', u'spacecow', u'suzi']"
532,Close to You,147062,636207,236000,"[u'electronic', u'dance', u'turntablism', u'electronica', u'party', u'australian', u'funk', u'big beat', u'trip-hop', u'other', u'lounge', u'The Avalanches', u'Hip-Hop', u'chillout', u'indie', u'00s', u'sampling', u'close to you', u'Disco', u'rock', u'instrumental', u'alternative', u'new wave', u'House', u'acid jazz', u'idm', u'australia', u'turntablist', u'avalanches', u'hip hop', u'ambient', u'indie electronic', u'downtempo', u'Progressive rock', u'piano', u'weird', u'soundscape', u'upbeat', u'trip hop', u'summer', u'breakbeat', u'Favorite Artists', u'melbourne', u'altparty', u'Uplifting', u'samples', u'brass', u'eclectic', u'swinging', u'check']"
533,Flight Tonight,139025,589871,232000,"[u'electronic', u'Hip-Hop', u'turntablism', u'electronica', u'dance', u'australian', u'big beat', u'electro', u'breaks', u'rock', u'rap', u'experimental', u'other', u'acid jazz', u'club', u'breakbeat', u'00s', u'alternative dance', u'Funky Breaks', u'The Avalanches', u'chillout', u'hip hop', u'alternative', u'ClubDance', u'trippy', u'mix', u'shit', u'turntablist', u'powder my nose', u'import', u'cap', u'electro-pop', u'sampling', u'sample', u'dancey', u'amazon mp3', u'saws', u'Erotic', u'my life', u'plunderphonics', u'sampler', u'turntable', u'energizing', u'video game sounds', u'owned', u'lil electro', u'the best eclectic tag ever - period - jan-06 top-30s', u'technolectro', u'no lyrics', u'Summer Party']"
534,Two Hearts in 3/4 Time,159607,706497,202000,"[u'electronic', u'turntablism', u'Hip-Hop', u'electronica', u'ambient', u'dance', u'australian', u'other', u'trip-hop', u'alternative', u'alternative dance', u'instrumental', u'experimental', u'lounge', u'interesting', u'lesser known yet streamable artists', u'turntablist', u'sampling', u'plunderphonics', u'The Avalanches', u'indie', u'chill', u'indie electronic', u'downtempo', u'happy', u'easy listening', u'ClubDance', u'beautiful', u'idm', u'laid back', u'breaks', u'summer', u'beauty', u'party', u'nice', u'trippy', u'DT', u'female vocalist', u'numbers', u'00s', u'Favorite', u'relax', u'lovely', u'scratch', u'sweet', u'Perfection', u'spring', u'personal favourites', u'ceils', u'cap']"
535,Radio,159896,742746,261000,"[u'electronic', u'dance', u'turntablism', u'electronica', u'experimental', u'australian', u'big beat', u'sampling', u'chillout', u'chill', u'lounge', u'party', u'alternative dance', u'Hip-Hop', u'House', u'plunderphonics', u'hip hop', u'sexy', u'electro', u'funk', u'other', u'club', u'Radio', u'beats', u'groovy', u'samples', u'00s', u'Funky Breaks', u'indie dance', u'The Avalanches', u'bauns', u'trip-hop', u'alternative', u'beautiful', u'psychedelic', u'90s', u'crazy', u'trip hop', u'funky', u'summer', u'breakbeat', u'great', u'organic', u'Radio FM', u'Smooth Jazz', u'australia', u'jazzy', u'smoove', u'coding', u'turntablist']"
536,Stay Another Season,177448,859997,140000,"[u'electronic', u'dance', u'turntablism', u'Hip-Hop', u'chillout', u'australian', u'electronica', u'ambient', u'samples', u'ElectglitchdubhoP', u'pop', u'happy', u'other', u'acid jazz', u'sampling', u'soul', u'club', u'funky', u'space', u'groovy', u'eclectic', u'dj', u'00s', u'big beat', u'good morning', u'sample', u'rythmic', u'The Avalanches', u'similar to: modest mouse', u'Soundtrack', u'hip hop', u'rock', u'alternative', u'experimental', u'albums I own', u'Love', u'cute', u'modern', u'strings', u'trip hop', u'summer', u'hiphop', u'mash-up', u'party', u'beats', u'to download', u'relaxing', u'australia', u'jazzy', u'cool']"
537,Since I Left You,300858,1764294,231000,"[u'electronic', u'chillout', u'electronica', u'dance', u'summer', u'australian', u'turntablism', u'trip-hop', u'ambient', u'00s', u'chill', u'alternative', u'experimental', u'downtempo', u'lounge', u'2000', u'sampling', u'The Avalanches', u'happy', u'samples', u'indie', u'pop', u'Love', u'beautiful', u'Dreamy', u'trip hop', u'lovedbygdchill', u'MadOdiousSpoiltToxicRichOdd', u'australia', u'big beat', u'other', u'Mellow', u'4 5 6 The Drip', u'electro', u'favorites', u'Awesome', u'mash-up', u'groovy', u'cool', u'female vocalist', u'Favorite', u'Aussie', u'i am a party girl here is my soundtrack', u'easy', u'good electronica', u'pitchfork Top 500 Tracks of the 2000s', u'vugube62', u'jazzyindezone', u'jazzyfunL-Z', u'hip hop']"
538,Return to Hot Chicken,106084,445068,98000,"[u'instrumental', u'indie', u'american i like', u'indie rock', u'chillout', u'rock', u'ambient', u'H5N1', u'Yo La Tengo', u'chill', u'alternative', u'under two minutes', u'Chicken Music', u'similar to: minutemen', u'Alternative  Punk', u'shoegaze', u'guitar', u'soundscape', u'90s', u'noise pop', u'postrock', u'relaxing', u'cool', u'Rock and Roll', u'sleepytime', u'nostalgia', u'best album openers', u'airy', u'animal songs', u'self-referential', u'birds', u'sadness', u'connections', u'twilight', u'heavy rotation', u'adam curtis', u'Great Intro', u'chiming', u'fuzzy guitar goodness', u'Radio Whitemoor Chickens', u'dinner party', u'adrien wayne', u'fun food factory', u'olspur', u'ily', u'HOT CHICKEN', u'instrumental intro', u'beautiful-guitar', u'sparkly-guitar', u'the word return']"
539,Courtyard,34411,132192,177000,"[u'indie pop', u'indie', u'twee', u'Lo-Fi', u'90s', u'experimental', u'indie rock', u'USA', u'psychedelic', u'pretty', u'psych', u'Elephant 6', u'fun', u'Psychedelic Rock', u'georgia', u'1996', u'athens', u'psychadelic', u'DL', u'elepant 6']"
540,Did I Imagine You?,5894,15759,260000,"[u'female vocalists', u'electronic', u'trip-hop', u'sensual', u'chillout', u'electronica', u'pop', u'british', u'ambient', u'downtempo', u'Alternative  Punk', u'other', u'Scottish', u'beautiful', u'strings', u'90s', u'melancholic', u'intimate', u'ballads', u'i', u'starbucks', u'my life', u'zlove', u'favourite songs: female vocalists', u'favourite songs: dreaming', u'matkalla', u'for: js-dusk-mellow']"
541,Morning Sun,7135,18701,497000,"[u'chillout', u'electronic', u'downtempo', u'chill', u'female vocalists', u'atmospheric', u'red shoes ecstasy', u'trip-hop', u'instrumental', u'british', u'ambient', u'Alternative  Punk', u'other', u'Scottish', u'Dreamy', u'lounge', u'90s', u'morning', u'surreal', u'trip hop', u'soft', u'hypnotic', u'sitar', u'Indian', u'Ecstasy', u'travel', u'city songs', u'Secret Agent', u'Alternate Rock', u'dreamland', u'hypnagogic', u'haze', u'On the train', u'massive attack ft dot allison - aftersun', u'the city at night', u'nomigmellow', u'Trip-Hop Girl', u'word: sun']"
542,I Wanna Feel The Chill,5728,15210,200000,"[u'female vocalists', u'british', u'atmospheric', u'-chill-trip-lounge-down-', u'chillout', u'electronica', u'trip-hop', u'downtempo', u'piano', u'Alternative  Punk', u'other', u'Scottish', u'90s', u'Mellow', u'piano rock', u'rain', u'looooove', u'Find More', u'slowies', u'i', u'weirdly sexy']"
543,Message Personnel,7449,22226,385000,"[u'Scottish', u'electronic', u'trip-hop', u'female vocalists', u'electronica', u'british', u'downtempo', u'Dreamy', u'90s', u'ethereal', u'female vocals', u'1999', u'chillout', u'seen live', u'indie', u'female', u'singer-songwriter', u'Alternative  Punk', u'other', u'melodic', u'dream pop', u'scotland', u'folktronica', u'lovely', u'looooove', u'Find More', u'slowies', u'heavenly recordings', u'another planet', u'best of 1999', u'Foxy Lady', u'bathtub', u'-chill-trip-lounge-down-', u'MyNoise', u'wownoise', u'brokenheartnoise', u'tirednoise', u'bella-noise', u'are you awake', u'favourite songs: female vocalists']"
544,Close Your Eyes - Steve Lironi Mix,603,1438,0,[]
545,Tomorrow Never Comes,9008,26456,298000,"[u'female vocalists', u'Mellow', u'electronic', u'trip-hop', u'chillout', u'downtempo', u'Scottish', u'beautiful', u'la femme nikita', u'electronica', u'seen live', u'female', u'british', u'folk', u'Alternative  Punk', u'soft rock', u'other', u'90s', u'trip hop', u'melancholic', u'female vocals', u'heard on Pandora', u'female vocalist', u'sweet', u'loneliness after dusk', u'Foxy Lady', u'bathtub', u'indie moody soft', u'the evening shadows', u'zChill', u'zwinter', u'filmweb', u'dotty', u'sari', u'liina', u'pahoillaan', u'lista4', u'evf1', u'evf9', u'dotallison', u'dot100', u'AstroDominetryout']"
546,Colour Me,23231,70934,255000,"[u'electronic', u'trip-hop', u'female vocalists', u'trip hop', u'Mellow', u'Roctronik', u'experimental', u'Scottish', u'relaxing', u'heard on Pandora', u'downtempo', u'90s', u'dream pop', u'british', u'sexy', u'lounge', u'smooth', u'hypnotic', u'harpsichord', u'females', u'dot allison - colour me', u'chillout', u'seen live', u'female', u'chill', u'singer-songwriter', u'Alternative  Punk', u'other', u'beautiful', u'feel good', u'organ', u'Radio', u'oldies', u'ethereal', u'Electronic Pop', u'nice', u'loved', u'chill-out', u'WBER', u'female vocalist', u'check', u'Ballad', u'chill out', u'woxy', u'field recordings', u'frauen und technik', u'smoking', u'sensual', u'looooove', u'Find More']"
547,Amygdala,358,1007,271000,"[u'general', u'slow action']"
548,Soulflower,345,1018,407000,"[u'electronic', u'female vocals', u'general']"
549,Halo Sky,418,1203,527000,[u'general']
550,September,599,1688,312000,[u'general']
551,A Healthy Fear of Monsters,445,1263,238000,[]
552,For Jeffrey,438,1535,429000,"[u'general', u'kol pandora']"
553,Falter,766,2180,254000,[u'general']
554,You Loved Me,486,1505,285000,[u'general']
